0	0
0.01	6.4E-05
0.02	0.001186
0.03	0.000345
0.04	-0.000192
0.05	-0.001117997
0.06	-0.000921
0.07	0.001421999
0.08	0.000771
0.09	-0.000863
0.1	-0.000353
0.11	0.000962
0.12	0.000163
0.13	-0.001464996
0.14	0.000249
0.15	0.000974
0.16	-9E-05
0.17	-0.000506
0.18	0.000198
0.19	0.000624
0.2	-0.001010999
0.21	-6.5E-05
0.22	0.000721
0.23	-0.000333
0.24	2.9E-05
0.25	0.00023
0.26	-0.000353
0.27	3E-06
0.28	0.000505
0.29	-0.000842
0.3	6.4E-05
0.31	0.000903
0.32	-0.000338
0.33	-8.9E-05
0.34	-0.000477
0.35	-0.000267
0.36	0.000582
0.37	0.000598
0.38	0.000369
0.39	-0.000985002
0.4	-0.001020995
0.41	0.000491
0.42	0.001026999
0.43	0.000693
0.44	-0.000381
0.45	-0.001260997
0.46	-0.000493
0.47	0.000518
0.48	0.00089
0.49	0.000228
0.5	-0.001476003
0.51	0.000332
0.52	0.001909997
0.53	-0.001115995
0.54	-0.001321996
0.55	0.001063002
0.56	0.000677
0.57	-0.000537
0.58	0.00014
0.59	0.000378
0.6	-0.001145004
0.61	-0.000573
0.62	0.001444003
0.63	0.000464
0.64	-0.001234
0.65	-0.000345
0.66	0.000386
0.67	0.00033
0.68	0.000377
0.69	-0.000164
0.7	-0.000124
0.71	-9.2E-05
0.72	0.000167
0.73	0.000323
0.74	-0.000501
0.75	-0.00072
0.76	0.000131
0.77	0.000772
0.78	-0.000119
0.79	7.1E-05
0.8	-1.6E-05
0.81	-0.00015
0.82	0.0005
0.83	-0.000414
0.84	9E-06
0.85	-0.000125
0.86	-0.000156
0.87	0.000905
0.88	6.8E-05
0.89	-0.000877
0.9	-0.000665
0.91	0.000744
0.92	0.000783
0.93	-0.000409
0.94	-0.000569
0.95	-0.000328
0.96	0.000322
0.97	0.000398
0.98	0.000248
0.99	-0.000149
1	-0.000394
1.01	0.000192
1.02	-0.000176
1.03	-0.000138
1.04	0.000394
1.05	0.000208
1.06	-9.4E-05
1.07	-0.000181
1.08	-0.000209
1.09	-8E-05
1.1	0.000455
1.11	-8.8E-05
1.12	-0.000473
1.13	0.000555
1.14	0.000458
1.15	-0.000549
1.16	-0.000417
1.17	7.5E-05
1.18	0.000181
1.19	0.00024
1.2	0.000102
1.21	-1.9E-05
1.22	-0.000295
1.23	-0.00039
1.24	0.000159
1.25	0.000374
1.26	0.000341
1.27	9.1E-05
1.28	-0.000454
1.29	-0.000395
1.3	9.8E-05
1.31	0.000105
1.32	-0.000103
1.33	0.000116
1.34	0.000212
1.35	8.8E-05
1.36	-0.000191
1.37	-0.000163
1.38	9.5E-05
1.39	0.000111
1.4	0.000103
1.41	0.000132
1.42	0.000147
1.43	-0.000216
1.44	-4.3E-05
1.45	-0.000234
1.46	-0.000387
1.47	0.000157
1.48	0.000137
1.49	0.000418
1.5	4.3E-05
1.51	-0.000147
1.52	-4E-06
1.53	-0.000308
1.54	4.9E-05
1.55	0.000286
1.56	7E-06
1.57	-0.000496
1.58	0.000218
1.59	0.000557
1.6	-0.000322
1.61	-0.000559
1.62	-0.000229
1.63	0.000563
1.64	0.000235
1.65	-0.000188
1.66	0.000341
1.67	9.4E-05
1.68	-0.000367
1.69	-0.000298
1.7	0.000331
1.71	0.000315
1.72	-0.00041
1.73	-4.8E-05
1.74	-0.000127
1.75	-0.000125
1.76	0.000539
1.77	-0.000182
1.78	-0.00023
1.79	0.000442
1.8	0.000129
1.81	-0.000257
1.82	-0.000235
1.83	2E-05
1.84	0.000319
1.85	-3.4E-05
1.86	-0.000363
1.87	-6.6E-05
1.88	4.3E-05
1.89	0.000402
1.9	-2.5E-05
1.91	-0.000553
1.92	-8E-06
1.93	0.000294
1.94	0.000173
1.95	-8.5E-05
1.96	4.4E-05
1.97	0.000112
1.98	2.9E-05
1.99	-0.000203
2	-7.8E-05
2.01	0.000189
2.02	-2E-06
2.03	0.000138
2.04	-0.000403
2.05	-0.000183
2.06	0.000283
2.07	0.00018
2.08	0.000252
2.09	-0.000639
2.1	-0.000156
2.11	0.000402
2.12	0.000263
2.13	3.5E-05
2.14	-0.000551
2.15	-2E-06
2.16	0.000233
2.17	0.000348
2.18	-7.5E-05
2.19	-0.000443
2.2	-0.000123
2.21	9.1E-05
2.22	0.000619
2.23	-0.000163
2.24	-0.000358
2.25	0.000268
2.26	-4.8E-05
2.27	-8.1E-05
2.28	-9.8E-05
2.29	0.000231
2.3	0.000174
2.31	-0.000241
2.32	-0.000195
2.33	-0.000262
2.34	0.000299
2.35	0.000265
2.36	-0.000175
2.37	-4E-06
2.38	-6.9E-05
2.39	0.000289
2.4	-5.4E-05
2.41	-0.000396
2.42	8E-06
2.43	-0.000133
2.44	0.000474
2.45	0.00025
2.46	-0.000387
2.47	-0.000327
2.48	-4.5E-05
2.49	0.00046
2.5	-0.000223
2.51	0.000208
2.52	0.000271
2.53	-6.5E-05
2.54	-0.000128
2.55	-0.000871
2.56	0.000499
2.57	0.0006
2.58	5E-06
2.59	-8.5E-05
2.6	-0.000567
2.61	0.00021
2.62	0.000119
2.63	-3.1E-05
2.64	-0.000198
2.65	-0.000154
2.66	0.000244
2.67	-0.000241
2.68	8.3E-05
2.69	0.000192
2.7	2.5E-05
2.71	6.9E-05
2.72	-2E-05
2.73	3.8E-05
2.74	-0.000334
2.75	-0.000245
2.76	0.000229
2.77	0.000603
2.78	0.000371
2.79	-0.000569
2.8	-0.00047
2.81	0.000161
2.82	0.000117
2.83	-0.000201
2.84	-6.5E-05
2.85	0.00062
2.86	-3E-05
2.87	-0.000657
2.88	0.000275
2.89	0.00014
2.9	9E-05
2.91	0.000157
2.92	-0.000486
2.93	-0.000185
2.94	7.1E-05
2.95	0.000356
2.96	1.9E-05
2.97	-0.000301
2.98	0.00056
2.99	-5.2E-05
3	-0.000632
3.01	-8.9E-05
3.02	0.000105
3.03	0.000202
3.04	0.000144
3.05	0.000124
3.06	-0.00024
3.07	-0.000312
3.08	0.000173
3.09	0.000312
3.1	-5E-05
3.11	-0.000136
3.12	9.1E-05
3.13	-2.4E-05
3.14	-6.5E-05
3.15	-0.0001
3.16	0.000107
3.17	-0.000188
3.18	-1.8E-05
3.19	0.000426
3.2	-0.000268
3.21	-0.000114
3.22	0.000129
3.23	0.000102
3.24	0.000134
3.25	-6.1E-05
3.26	-1.5E-05
3.27	-0.000231
3.28	-7.8E-05
3.29	0.000254
3.3	0.00016
3.31	-6.4E-05
3.32	-0.000176
3.33	-0.000145
3.34	-0.000129
3.35	-4.4E-05
3.36	6E-06
3.37	0.000277
3.38	0.000252
3.39	-7.4E-05
3.4	-0.000203
3.41	-0.000347
3.42	3.3E-05
3.43	0.000268
3.44	0.000114
3.45	-7.6E-05
3.46	-0.00012
3.47	0.000253
3.48	0
3.49	-0.000352
3.5	0.000127
3.51	0.000326
3.52	-0.000164
3.53	-6.9E-05
3.54	3.2E-05
3.55	-0.000203
3.56	0.000226
3.57	0.00021
3.58	-0.00026
3.59	-0.000288
3.6	0.000105
3.61	0.000216
3.62	-9.89996E-05
3.63	-9.7E-05
3.64	-2E-06
3.65	4.9E-05
3.66	3E-06
3.67	6E-06
3.68	-3E-05
3.69	3.3E-05
3.7	0.000138
3.71	-0.000101
3.72	3.7E-05
3.73	-0.0001
3.74	-0.000232
3.75	0.000297
3.76	0.00014
3.77	-8.4E-05
3.78	0.000126
3.79	4.3E-05
3.8	-0.000247
3.81	-0.000213
3.82	0.000235
3.83	0.00019
3.84	-0.000205
3.85	-0.000194
3.86	0.000186
3.87	0.000148
3.88	-4.9E-05
3.89	6.3E-05
3.9	-0.000207
3.91	-0.000134
3.92	8.6E-05
3.93	0.000161
3.94	0.000218
3.95	-0.000179
3.96	-0.00011
3.97	-8E-05
3.98	-0.000125
3.99	0.000281
4	0.000225
4.01	-0.000116
4.02	-0.000429
4.03	-0.000247
4.04	0.000353
4.05	0.000395
4.06	0.00011
4.07	-0.000174
4.08	-0.000408
4.09	-0.000152
4.1	0.00026
4.11	0.00016
4.12	0.000107
4.13	2.2E-05
4.14	-0.000288
4.15	-4.2E-05
4.16	0.000211
4.17	0.000152
4.18	-9.1E-05
4.19	-0.000203
4.2	0.000104
4.21	-1.1E-05
4.22	-7.8E-05
4.23	0.000123
4.24	1.5E-05
4.25	-0.00015
4.26	-0.00012
4.27	0.00021
4.28	0.000241
4.29	-0.000226
4.3	-0.000453
4.31	-2.4E-05
4.32	0.000453
4.33	0.000381
4.34	-0.000136
4.35	-0.00049
4.36	-3.8E-05
4.37	0.000165
4.38	2.9E-05
4.39	0.000219
4.4	1.3E-05
4.41	-0.00016
4.42	-9.3E-05
4.43	1.5E-05
4.44	0.000169
4.45	6.3E-05
4.46	-0.000233
4.47	-0.000257
4.48	0.000158
4.49	0.000169
4.5	4.4E-05
4.51	2.9E-05
4.52	-6.4E-05
4.53	3E-06
4.54	-0.000145
4.55	7.7E-05
4.56	0.000342
4.57	4.1E-05
4.58	-8.1E-05
4.59	-0.00026
4.6	-0.000199
4.61	0.000144
4.62	9E-06
4.63	-5.9E-05
4.64	6E-06
4.65	5.6E-05
4.66	0.000155
4.67	9.89996E-05
4.68	3E-06
4.69	-0.000213
4.7	-0.000134
4.71	6.4E-05
4.72	3.4E-05
4.73	8.6E-05
4.74	-3.8E-05
4.75	-4.3E-05
4.76	1E-05
4.77	6.4E-05
4.78	0.00012
4.79	-0.000115
4.8	-5E-06
4.81	1.7E-05
4.82	-0.000142
4.83	-7.7E-05
4.84	-3.9E-05
4.85	0.000157
4.86	0.000222
4.87	-2.9E-05
4.88	-0.00026
4.89	-0.000158
4.9	8.1E-05
4.91	0.000303
4.92	0.000184
4.93	-2.5E-05
4.94	-0.000114
4.95	-0.000272
4.96	6E-05
4.97	0.000162
4.98	1.5E-05
4.99	-0.000154
5	2E-06
5.01	0.000233
5.02	-0.0002
5.03	-7.3E-05
5.04	8.9E-05
5.05	4E-06
5.06	4.2E-05
5.07	0.000112
5.08	-1.3E-05
5.09	-0.000335
5.1	1.7E-05
5.11	6.7E-05
5.12	-0.00013
5.13	0.00016
5.14	0.000313
5.15	-0.000148
5.16	-0.000337
5.17	0.000243
5.18	9.89996E-05
5.19	7.6E-05
5.2	6.9E-05
5.21	-0.000249
5.22	0.000209
5.23	-6.5E-05
5.24	-0.000117
5.25	0.000256
5.26	-0.000141
5.27	-0.00013
5.28	-0.000243
5.29	-0.000106
5.3	0.000354
5.31	0.000189
5.32	4E-06
5.33	-0.000294
5.34	-0.000173
5.35	0.000161
5.36	0.000205
5.37	0.000274
5.38	-0.000155
5.39	-0.000391
5.4	-0.000149
5.41	0.000163
5.42	0.000344
5.43	7.4E-05
5.44	-0.000265
5.45	-0.000242
5.46	0.000124
5.47	0.000233
5.48	9.89996E-05
5.49	-0.000148
5.5	-0.000213
5.51	2.6E-05
5.52	-5.7E-05
5.53	0.000112
5.54	0.00024
5.55	-0.00013
5.56	-0.000223
5.57	0.000113
5.58	0.000337
5.59	-0.000141
5.6	-0.000182
5.61	0.000152
5.62	-0.000126
5.63	-0.000169
5.64	-0.000111
5.65	0.00012
5.66	0.000385
5.67	4.5E-05
5.68	-0.000171
5.69	-0.000175
5.7	-0.000197
5.71	5.8E-05
5.72	0.000461
5.73	0.000223
5.74	-0.000298
5.75	-0.000237
5.76	-0.000199
5.77	7.3E-05
5.78	0.000414
